order_id,payment_method,payment_status
1128,Cash on Delivery,Completed
1129,Cash on Delivery,Completed
1130,Card,Completed
1131,M-Pesa,Completed
1132,Cash on Delivery,Completed
1133,Card,Completed
1134,Cash on Delivery,Completed
1135,Card,Completed
1136,M-Pesa,Completed
1137,M-Pesa,Refunded
1138,Cash on Delivery,Failed
1139,M-Pesa,Completed
1140,Cash on Delivery,Completed
1141,M-Pesa,Completed
1142,Cash on Delivery,Completed
1143,M-Pesa,Completed
1144,Cash on Delivery,Completed
1145,M-Pesa,Completed
1146,Card,Failed
1147,Cash on Delivery,Completed
1148,M-Pesa,Completed
1149,M-Pesa,Failed
1150,Card,Completed
1151,Cash on Delivery,Completed
1152,M-Pesa,Completed
1153,Cash on Delivery,Completed
1154,Card,Completed
1155,M-Pesa,Completed
1156,Card,Completed
1157,Cash on Delivery,Completed
1158,M-Pesa,Completed
1159,Card,Completed
1160,Card,Completed
1161,Cash on Delivery,Completed
1162,Card,Completed
1163,Cash on Delivery,Completed
1164,M-Pesa,Completed
1165,Cash on Delivery,Completed
1166,M-Pesa,Failed
1167,Cash on Delivery,Completed
1168,Cash on Delivery,Refunded
1169,Cash on Delivery,Failed
1170,M-Pesa,Completed
1171,Card,Completed
1172,Card,Completed
1173,Cash on Delivery,Refunded
1174,Card,Completed
1175,Cash on Delivery,Completed
1176,Card,Completed
1177,M-Pesa,Failed
1178,M-Pesa,Completed
1179,Cash on Delivery,Completed
1180,Card,Completed
1181,Card,Refunded
1182,Card,Failed
1183,Cash on Delivery,Failed
1184,Cash on Delivery,Refunded
1185,Card,Completed
1186,Card,Failed
1187,Card,Completed
1188,Card,Completed
1189,Cash on Delivery,Completed
1190,Cash on Delivery,Completed
1191,Card,Completed
1192,M-Pesa,Completed
1193,M-Pesa,Completed
1194,Card,Completed
1195,Cash on Delivery,Failed
1196,M-Pesa,Completed
1197,M-Pesa,Completed
1198,Cash on Delivery,Completed
1199,Card,Completed
1200,M-Pesa,Completed
1201,Card,Completed
1202,Card,Refunded
1203,Card,Failed
1204,Cash on Delivery,Completed
1205,Cash on Delivery,Completed
1206,M-Pesa,Failed
1207,Cash on Delivery,Failed
1208,Cash on Delivery,Completed
1209,Cash on Delivery,Completed
1210,M-Pesa,Completed
1211,Cash on Delivery,Completed
1212,Cash on Delivery,Completed
1213,Cash on Delivery,Completed
1214,M-Pesa,Completed
1215,Cash on Delivery,Completed
1216,Card,Completed
1217,Cash on Delivery,Failed
1218,M-Pesa,Completed
1219,M-Pesa,Completed
1220,M-Pesa,Completed
1221,Card,Completed
1222,Card,Completed
1223,Card,Failed
1224,M-Pesa,Completed
1225,Card,Completed
1226,Cash on Delivery,Completed
1227,Cash on Delivery,Completed
1228,Cash on Delivery,Completed
1229,M-Pesa,Completed
1230,M-Pesa,Completed
1231,Cash on Delivery,Completed
1232,M-Pesa,Completed
1233,Cash on Delivery,Completed
1234,Cash on Delivery,Completed
1235,Card,Completed
1236,M-Pesa,Completed
1237,M-Pesa,Completed
1238,M-Pesa,Completed
1239,Cash on Delivery,Completed
1240,Card,Completed
1241,Card,Completed
1242,Card,Completed
1243,M-Pesa,Refunded
1244,Cash on Delivery,Refunded
1245,Cash on Delivery,Completed
1246,M-Pesa,Completed
1247,Card,Completed
1248,Card,Completed
1249,Cash on Delivery,Completed
1250,Cash on Delivery,Completed
1251,Card,Completed
1252,Card,Completed
1253,M-Pesa,Completed
1254,Cash on Delivery,Completed
1255,Cash on Delivery,Completed
1256,Cash on Delivery,Completed
1257,M-Pesa,Completed
1258,M-Pesa,Failed
1259,M-Pesa,Completed
1260,Card,Completed
1261,M-Pesa,Completed
1262,Cash on Delivery,Completed
1263,Cash on Delivery,Failed
1264,Cash on Delivery,Completed
1265,Cash on Delivery,Completed
1266,Cash on Delivery,Failed
1267,M-Pesa,Completed
1268,Cash on Delivery,Completed
1269,M-Pesa,Completed
1270,Cash on Delivery,Completed
1271,Cash on Delivery,Completed
1272,M-Pesa,Completed
1273,Cash on Delivery,Completed
1274,Card,Completed
1275,Cash on Delivery,Failed
1276,Card,Completed
1277,Card,Completed
1278,M-Pesa,Completed
1279,Card,Completed
1280,Cash on Delivery,Failed
1281,M-Pesa,Completed
1282,Cash on Delivery,Completed
1283,Cash on Delivery,Completed
1284,Cash on Delivery,Completed
1285,Cash on Delivery,Failed
1286,Card,Completed
1287,Card,Completed
1288,M-Pesa,Completed
1289,M-Pesa,Completed
1290,Card,Completed
1291,M-Pesa,Completed
1292,Cash on Delivery,Completed
1293,M-Pesa,Completed
1294,M-Pesa,Completed
1295,Cash on Delivery,Refunded
1296,Card,Completed
1297,Card,Completed
1298,M-Pesa,Completed
1299,Card,Completed
1300,M-Pesa,Completed
1301,Card,Completed
1302,M-Pesa,Completed
1303,Cash on Delivery,Completed
1304,Cash on Delivery,Completed
1305,Cash on Delivery,Completed
1306,Card,Refunded
1307,M-Pesa,Completed
1308,Card,Completed
1309,Cash on Delivery,Completed
1310,M-Pesa,Completed
1311,M-Pesa,Completed
1312,M-Pesa,Refunded
1313,Card,Completed
1314,M-Pesa,Completed
1315,Card,Completed
1316,Cash on Delivery,Completed
1317,Cash on Delivery,Completed
1318,Cash on Delivery,Completed
1319,Cash on Delivery,Failed
1320,M-Pesa,Failed
1321,Card,Failed
1322,M-Pesa,Completed
1323,M-Pesa,Completed
1324,Card,Completed
1325,M-Pesa,Completed
1326,Cash on Delivery,Failed
1327,Card,Completed
1328,Card,Completed
1329,M-Pesa,Completed
1330,M-Pesa,Refunded
1331,M-Pesa,Completed
1332,M-Pesa,Completed
1333,Cash on Delivery,Completed
1334,Cash on Delivery,Completed
1335,Cash on Delivery,Failed
1336,M-Pesa,Failed
1337,M-Pesa,Completed
1338,Card,Completed
1339,Card,Completed
1340,M-Pesa,Completed
1341,Cash on Delivery,Completed
1342,M-Pesa,Completed
1343,M-Pesa,Completed
1344,M-Pesa,Completed
1345,Card,Completed
1346,M-Pesa,Completed
1347,M-Pesa,Failed
1348,M-Pesa,Completed
1349,M-Pesa,Refunded
1350,Card,Completed
1351,M-Pesa,Completed
1352,Card,Completed
1353,M-Pesa,Completed
1354,Card,Completed
1355,M-Pesa,Completed
1356,Cash on Delivery,Completed
1357,M-Pesa,Completed
1358,Card,Completed
1359,Cash on Delivery,Completed
1360,Card,Completed
1361,Card,Completed
1362,Card,Completed
1363,Cash on Delivery,Failed
1364,Cash on Delivery,Completed
1365,M-Pesa,Refunded
1366,M-Pesa,Failed
1367,Cash on Delivery,Completed
1368,Cash on Delivery,Completed
1369,Cash on Delivery,Completed
1370,M-Pesa,Completed
1371,Card,Completed
1372,Cash on Delivery,Failed
1373,M-Pesa,Completed
1374,Card,Completed
1375,Card,Completed
1376,Card,Completed
1377,M-Pesa,Completed
1378,Card,Completed
1379,Card,Completed
1380,Card,Completed
1381,M-Pesa,Completed
1382,Cash on Delivery,Completed
1383,Card,Completed
1384,Cash on Delivery,Refunded
1385,Card,Completed
1386,M-Pesa,Failed
1387,M-Pesa,Completed
1388,M-Pesa,Completed
1389,Card,Completed
1390,M-Pesa,Completed
1391,Cash on Delivery,Completed
1392,M-Pesa,Completed
1393,M-Pesa,Completed
1394,Cash on Delivery,Completed
1395,M-Pesa,Completed
1396,Card,Completed
1397,Cash on Delivery,Completed
1398,M-Pesa,Completed
1399,Cash on Delivery,Completed
1400,Cash on Delivery,Completed
1401,Card,Completed
1402,Card,Failed
1403,Cash on Delivery,Completed
1404,Cash on Delivery,Failed
1405,M-Pesa,Completed
1406,Cash on Delivery,Completed
1407,M-Pesa,Completed
1408,Card,Refunded
1409,M-Pesa,Completed
1410,M-Pesa,Completed
1411,Card,Completed
1412,M-Pesa,Completed
1413,Card,Completed
1414,M-Pesa,Completed
1415,M-Pesa,Completed
1416,M-Pesa,Completed
1417,M-Pesa,Completed
1418,M-Pesa,Refunded
1419,Card,Completed
1420,Cash on Delivery,Completed
1421,M-Pesa,Completed
1422,Cash on Delivery,Refunded
1423,M-Pesa,Completed
1424,Cash on Delivery,Completed
1425,M-Pesa,Completed
1426,Cash on Delivery,Completed
1427,Cash on Delivery,Completed
1428,M-Pesa,Completed
1429,M-Pesa,Failed
1430,Card,Completed
1431,Card,Completed
1432,Cash on Delivery,Completed
1433,Cash on Delivery,Completed
1434,Card,Completed
1435,Cash on Delivery,Completed
1436,Cash on Delivery,Failed
1437,Card,Refunded
1438,Cash on Delivery,Completed
1439,Cash on Delivery,Completed
1440,M-Pesa,Completed
1441,M-Pesa,Completed
1442,Card,Completed
1443,M-Pesa,Completed
1444,Cash on Delivery,Failed
1445,Cash on Delivery,Failed
1446,M-Pesa,Completed
1447,M-Pesa,Completed
1448,Cash on Delivery,Completed
1449,Card,Completed
1450,M-Pesa,Completed
1451,Card,Completed
1452,Cash on Delivery,Completed
1453,M-Pesa,Completed
1454,M-Pesa,Completed
1455,M-Pesa,Completed
1456,M-Pesa,Completed
1457,Cash on Delivery,Failed
1458,Card,Completed
1459,Card,Completed
1460,Cash on Delivery,Failed
1461,M-Pesa,Completed
1462,Card,Refunded
1463,Cash on Delivery,Completed
1464,M-Pesa,Completed
1465,Card,Completed
1466,Card,Completed
1467,M-Pesa,Completed
1468,Cash on Delivery,Completed
1469,M-Pesa,Completed
1470,Cash on Delivery,Completed
1471,Cash on Delivery,Completed
1472,Card,Completed
1473,Cash on Delivery,Completed
1474,Card,Completed
1475,Card,Completed
1476,M-Pesa,Refunded
1477,Card,Completed
1478,Cash on Delivery,Completed
1479,Cash on Delivery,Completed
1480,Cash on Delivery,Completed
1481,Card,Completed
1482,M-Pesa,Completed
1483,Cash on Delivery,Completed
1484,M-Pesa,Completed
1485,M-Pesa,Failed
1486,M-Pesa,Completed
1487,Cash on Delivery,Completed
1488,Cash on Delivery,Completed
1489,Card,Completed
1490,Cash on Delivery,Completed
1491,M-Pesa,Completed
1492,Card,Completed
1493,Cash on Delivery,Completed
1494,M-Pesa,Completed
1495,M-Pesa,Completed
1496,Card,Completed
1497,M-Pesa,Completed
1498,M-Pesa,Completed
1499,Card,Completed
1500,Cash on Delivery,Completed
1501,M-Pesa,Completed
1502,Card,Completed
1503,Card,Completed
1504,Cash on Delivery,Completed
1505,Card,Completed
1506,Cash on Delivery,Completed
1507,Cash on Delivery,Completed
1508,Cash on Delivery,Completed
1509,M-Pesa,Completed
1510,Card,Completed
1511,M-Pesa,Completed
1512,Card,Completed
1513,Card,Completed
1514,Card,Completed
1515,Cash on Delivery,Completed
1516,Card,Completed
1517,Cash on Delivery,Completed
1518,Card,Completed
1519,Card,Completed
1520,Card,Failed
1521,M-Pesa,Completed
1522,Cash on Delivery,Completed
1523,M-Pesa,Completed
1524,Cash on Delivery,Completed
1525,Card,Completed
1526,Card,Completed
1527,Cash on Delivery,Completed
1528,Cash on Delivery,Failed
1529,Cash on Delivery,Completed
1530,Card,Completed
1531,Cash on Delivery,Completed
1532,Card,Completed
1533,M-Pesa,Completed
1534,Card,Completed
1535,M-Pesa,Completed
1536,Card,Completed
1537,Cash on Delivery,Completed
1538,M-Pesa,Completed
1539,Cash on Delivery,Completed
1540,Cash on Delivery,Completed
1541,Card,Completed
1542,Cash on Delivery,Completed
1543,Cash on Delivery,Completed
1544,Cash on Delivery,Completed
1545,M-Pesa,Completed
1546,Card,Refunded
1547,Card,Failed
1548,Cash on Delivery,Completed
1549,Card,Completed
1550,Cash on Delivery,Completed
1551,Card,Refunded
1552,Cash on Delivery,Completed
1553,Cash on Delivery,Completed
1554,Cash on Delivery,Refunded
1555,Card,Completed
1556,Card,Completed
1557,Card,Completed
1558,Cash on Delivery,Completed
1559,Card,Failed
1560,M-Pesa,Completed
1561,M-Pesa,Completed
1562,Cash on Delivery,Completed
1563,Card,Completed
1564,Card,Completed
1565,Cash on Delivery,Completed
1566,Card,Completed
1567,Card,Completed
1568,Card,Completed
1569,M-Pesa,Failed
1570,M-Pesa,Completed
1571,Cash on Delivery,Completed
1572,M-Pesa,Completed
1573,Card,Completed
1574,Card,Completed
1575,M-Pesa,Completed
1576,M-Pesa,Completed
1577,Card,Refunded
1578,M-Pesa,Completed
1579,Cash on Delivery,Completed
1580,M-Pesa,Completed
1581,Cash on Delivery,Completed
1582,Card,Completed
1583,Card,Completed
1584,Card,Refunded
1585,Cash on Delivery,Completed
1586,Card,Completed
1587,M-Pesa,Completed
1588,M-Pesa,Completed
1589,Cash on Delivery,Completed
1590,Card,Completed
1591,Cash on Delivery,Completed
1592,Card,Completed
1593,M-Pesa,Completed
1594,M-Pesa,Completed
1595,Cash on Delivery,Completed
1596,Card,Completed
1597,M-Pesa,Completed
1598,M-Pesa,Completed
1599,Cash on Delivery,Completed
1600,M-Pesa,Completed
1601,Card,Failed
1602,Cash on Delivery,Completed
1603,Card,Completed
1604,Card,Refunded
1605,Cash on Delivery,Refunded
1606,Card,Completed
1607,M-Pesa,Completed
1608,Card,Completed
1609,Cash on Delivery,Refunded
1610,M-Pesa,Failed
1611,Card,Completed
1612,Card,Completed
1613,Cash on Delivery,Completed
1614,Cash on Delivery,Completed
1615,M-Pesa,Failed
1616,Cash on Delivery,Completed
1617,Cash on Delivery,Completed
1618,M-Pesa,Completed
1619,Card,Completed
1620,Cash on Delivery,Completed
1621,Cash on Delivery,Completed
1622,Card,Completed
1623,Cash on Delivery,Completed
1624,Card,Completed
1625,Card,Failed
1626,Card,Completed
1627,Cash on Delivery,Completed
1628,Cash on Delivery,Completed
1629,Cash on Delivery,Completed
1630,Card,Refunded
1631,M-Pesa,Completed
1632,Card,Completed
1633,Card,Refunded
1634,M-Pesa,Completed
1635,Cash on Delivery,Completed
1636,M-Pesa,Completed
1637,Card,Completed
1638,Cash on Delivery,Completed
1639,Card,Completed
1640,M-Pesa,Completed
1641,M-Pesa,Completed
1642,Cash on Delivery,Completed
1643,Card,Refunded
1644,Card,Completed
1645,Cash on Delivery,Completed
1646,Card,Completed
1647,Card,Completed
1648,Card,Refunded
1649,Card,Failed
1650,Card,Completed
1651,Cash on Delivery,Completed
1652,M-Pesa,Completed
1653,Cash on Delivery,Completed
1654,Cash on Delivery,Completed
1655,M-Pesa,Completed
1656,Card,Completed
1657,Card,Completed
1658,Cash on Delivery,Completed
1659,Cash on Delivery,Completed
1660,Card,Completed
1661,M-Pesa,Completed
1662,Cash on Delivery,Completed
1663,M-Pesa,Completed
1664,M-Pesa,Completed
1665,Cash on Delivery,Completed
1666,M-Pesa,Completed
1667,Cash on Delivery,Completed
1668,M-Pesa,Completed
1669,M-Pesa,Completed
1670,Card,Completed
1671,Card,Completed
1672,Card,Refunded
1673,M-Pesa,Completed
1674,M-Pesa,Completed
1675,M-Pesa,Failed
1676,Card,Completed
1677,M-Pesa,Completed
1678,M-Pesa,Completed
1679,Card,Completed
1680,M-Pesa,Completed
1681,Card,Completed
1682,M-Pesa,Completed
1683,M-Pesa,Completed
1684,Cash on Delivery,Failed
1685,M-Pesa,Completed
1686,M-Pesa,Completed
1687,Card,Completed
1688,M-Pesa,Failed
1689,M-Pesa,Failed
1690,M-Pesa,Failed
1691,Cash on Delivery,Completed
1692,M-Pesa,Completed
1693,Cash on Delivery,Completed
1694,Card,Completed
1695,Card,Completed
1696,Card,Completed
1697,Cash on Delivery,Completed
1698,Card,Completed
1699,Card,Completed
1700,Cash on Delivery,Completed
1701,Card,Failed
1702,Card,Completed
1703,M-Pesa,Completed
1704,Card,Completed
1705,Card,Completed
1706,Card,Completed
1707,M-Pesa,Completed
1708,Card,Completed
1709,Card,Completed
1710,M-Pesa,Refunded
1711,Cash on Delivery,Completed
1712,M-Pesa,Completed
1713,Card,Completed
1714,Card,Completed
1715,Cash on Delivery,Failed
1716,M-Pesa,Completed
1717,Cash on Delivery,Completed
1718,Cash on Delivery,Completed
1719,M-Pesa,Completed
1720,M-Pesa,Completed
1721,Card,Completed
1722,M-Pesa,Completed
1723,Card,Refunded
1724,Card,Completed
1725,Card,Completed
1726,Card,Failed
1727,Card,Completed
1728,Cash on Delivery,Completed
1729,Card,Completed
1730,Card,Completed
1731,Cash on Delivery,Completed
1732,M-Pesa,Completed
1733,M-Pesa,Completed
1734,M-Pesa,Completed
1735,Cash on Delivery,Completed
1736,Card,Completed
1737,M-Pesa,Completed
1738,Cash on Delivery,Completed
1739,M-Pesa,Completed
1740,Cash on Delivery,Completed
1741,M-Pesa,Failed
1742,Card,Completed
1743,M-Pesa,Failed
1744,Cash on Delivery,Completed
1745,Cash on Delivery,Completed
1746,Card,Completed
1747,Card,Completed
1748,Card,Completed
1749,Card,Completed
1750,M-Pesa,Completed
1751,Card,Completed
1752,Cash on Delivery,Completed
1753,Card,Completed
1754,Cash on Delivery,Completed
1755,M-Pesa,Completed
1756,Cash on Delivery,Completed
1757,M-Pesa,Completed
1758,Card,Refunded
1759,Cash on Delivery,Completed
1760,Cash on Delivery,Completed
1761,M-Pesa,Completed
1762,Card,Completed
1763,M-Pesa,Completed
1764,M-Pesa,Completed
1765,Card,Completed
1766,M-Pesa,Completed
1767,M-Pesa,Completed
1768,Card,Refunded
1769,Cash on Delivery,Completed
1770,M-Pesa,Completed
1771,Card,Completed
1772,Cash on Delivery,Completed
1773,Card,Completed
1774,Cash on Delivery,Completed
1775,M-Pesa,Completed
1776,Cash on Delivery,Completed
1777,Card,Completed
1778,Card,Refunded
1779,M-Pesa,Completed
1780,Cash on Delivery,Completed
1781,M-Pesa,Completed
1782,Cash on Delivery,Failed
1783,Card,Completed
1784,M-Pesa,Completed
1785,M-Pesa,Completed
1786,Card,Completed
1787,Cash on Delivery,Completed
1788,Card,Failed
1789,M-Pesa,Completed
1790,Card,Completed
1791,M-Pesa,Completed
1792,M-Pesa,Completed
1793,Cash on Delivery,Completed
1794,M-Pesa,Completed
1795,Cash on Delivery,Completed
1796,Card,Completed
1797,Cash on Delivery,Completed
1798,M-Pesa,Completed
1799,M-Pesa,Completed
1800,Cash on Delivery,Completed
1801,M-Pesa,Completed
1802,Card,Completed
1803,Card,Failed
1804,M-Pesa,Failed
1805,Card,Completed
1806,Card,Completed
1807,Card,Completed
1808,Card,Completed
1809,Card,Completed
1810,M-Pesa,Completed
1811,Card,Refunded
1812,M-Pesa,Completed
1813,M-Pesa,Completed
1814,M-Pesa,Completed
1815,M-Pesa,Completed
1816,M-Pesa,Completed
1817,Cash on Delivery,Completed
1818,Card,Completed
1819,M-Pesa,Failed
1820,M-Pesa,Completed
1821,Card,Completed
1822,Card,Completed
1823,Card,Completed
1824,M-Pesa,Completed
1825,Cash on Delivery,Completed
1826,Card,Completed
1827,Card,Completed
1828,M-Pesa,Failed
1829,Cash on Delivery,Completed
1830,Card,Completed
1831,Card,Refunded
1832,Card,Failed
