order_id,customer_id,product_id,quantity,order_date
885,3183,37,1,04/06/2023
886,1640,179,4,22/12/2024
887,782,57,2,10/05/2023
888,4693,80,1,23/07/2024
889,2057,72,3,19/07/2023
890,2324,195,2,27/05/2024
891,2275,3,2,17/07/2024
892,2234,191,1,15/09/2024
893,2639,140,3,06/03/2024
894,3288,111,4,18/12/2023
895,2481,91,1,15/08/2023
896,2617,51,1,10/04/2024
897,356,139,1,17/10/2023
898,4488,134,1,17/08/2023
899,4675,140,4,02/01/2024
900,3347,25,3,08/10/2024
901,3523,26,4,28/07/2023
902,2468,186,2,15/03/2024
903,164,80,1,04/08/2024
904,3635,36,4,17/01/2024
905,4734,164,2,10/07/2023
906,3664,21,4,14/12/2024
907,3255,49,3,01/06/2023
908,3382,84,4,13/11/2024
909,2065,118,1,15/11/2024
910,4266,60,2,17/12/2023
911,3985,106,3,03/11/2024
912,3888,190,2,02/11/2024
913,340,123,4,22/07/2023
914,4822,19,2,05/10/2024
915,3782,139,3,22/11/2023
916,3591,78,1,02/11/2024
917,1934,100,4,30/12/2024
918,1646,131,2,15/10/2023
919,4229,185,4,16/06/2023
920,2688,128,2,04/05/2024
921,4919,107,3,12/10/2023
922,2127,197,1,26/03/2024
923,4442,181,1,22/04/2023
924,4705,194,2,09/06/2023
925,639,140,4,21/08/2023
926,1225,62,1,20/05/2024
927,3706,45,2,19/06/2024
928,3911,57,4,21/02/2024
929,4246,130,1,11/08/2023
930,1550,101,2,13/02/2024
931,4146,183,3,01/04/2024
932,1506,19,2,24/01/2023
933,4431,61,3,04/08/2024
934,1376,152,1,23/02/2023
935,668,5,4,01/12/2024
936,2375,154,1,13/03/2024
937,4091,163,3,23/04/2023
938,1016,19,1,09/02/2023
939,336,31,3,21/05/2024
940,4762,172,3,09/06/2024
941,81,147,2,09/11/2024
942,2135,106,4,21/10/2024
943,1800,81,2,28/08/2024
944,258,140,2,03/08/2023
945,185,163,3,07/11/2023
946,123,90,2,21/02/2023
947,4701,186,4,05/03/2023
948,5000,117,3,09/07/2023
949,3515,125,4,21/01/2023
950,1395,72,4,10/10/2023
951,2353,104,2,17/05/2024
952,3220,25,2,13/10/2023
953,1309,153,3,19/08/2024
954,3945,141,2,08/11/2024
955,1942,42,3,09/12/2023
956,491,143,4,02/09/2024
957,1055,23,1,16/06/2024
958,702,28,3,07/08/2024
959,2935,112,3,24/12/2024
960,4696,13,2,21/02/2024
961,1135,96,1,03/07/2023
962,80,75,1,25/08/2023
963,836,172,4,30/08/2024
964,652,180,4,23/05/2024
965,417,35,3,24/03/2023
966,3681,47,4,16/08/2024
967,3867,163,2,08/09/2023
968,746,50,4,17/03/2024
969,2003,87,4,10/11/2023
970,240,40,4,31/08/2024
971,2894,77,4,02/11/2023
972,1945,198,1,15/06/2024
973,856,42,4,08/04/2024
974,3516,143,3,14/06/2023
975,2647,60,4,21/03/2023
976,3195,58,2,09/08/2024
977,4516,197,4,27/09/2023
978,4805,33,4,02/08/2023
979,2599,168,3,08/02/2023
980,1354,2,1,26/09/2023
981,2036,161,2,16/07/2023
982,2881,153,1,12/09/2024
983,680,59,3,30/11/2024
984,487,155,1,30/05/2023
985,3621,184,2,07/07/2024
986,3651,112,1,10/12/2024
987,4719,25,1,15/02/2024
988,1439,133,2,26/09/2024
989,4315,62,3,11/06/2024
990,1485,171,4,07/04/2024
991,691,104,2,06/03/2024
992,1013,196,3,29/11/2024
993,4543,78,3,16/06/2024
994,2348,105,1,19/01/2024
995,3709,91,2,06/05/2023
996,4471,164,3,09/09/2024
997,1923,124,3,02/03/2024
998,638,98,3,27/12/2024
999,3009,138,1,27/04/2024
1000,2234,115,2,14/04/2023
1001,2126,150,1,24/07/2024
1002,3458,86,3,06/06/2024
1003,4290,28,3,29/03/2023
1004,3175,48,4,31/03/2023
1005,3689,188,2,07/10/2023
1006,1400,84,2,27/07/2024
1007,2335,63,2,03/11/2023
1008,1506,2,3,29/08/2024
1009,250,23,3,02/05/2023
1010,536,51,3,07/10/2024
1011,3533,112,2,05/09/2024
1012,3550,80,4,19/09/2024
1013,458,156,1,27/09/2023
1014,2739,116,1,07/04/2024
1015,3370,1,4,25/09/2024
1016,4136,143,3,19/10/2024
1017,3697,15,3,14/08/2023
1018,3412,43,4,24/05/2024
1019,4070,133,4,18/07/2023
1020,3388,200,1,01/08/2024
1021,3186,103,1,07/07/2024
1022,3239,125,3,16/09/2023
1023,261,38,4,26/09/2024
1024,1248,63,2,11/01/2023
1025,3334,171,3,20/08/2024
1026,3323,51,2,30/01/2024
1027,2574,78,1,29/11/2023
1028,126,83,4,04/11/2023
1029,1230,154,1,03/12/2023
1030,3212,97,1,20/06/2023
1031,3134,174,1,25/07/2023
1032,1307,140,3,30/07/2024
1033,2102,93,1,04/02/2024
1034,136,140,2,19/07/2023
1035,2378,29,2,03/08/2024
1036,1460,105,3,23/12/2024
1037,4232,61,4,11/01/2023
1038,813,41,4,07/09/2024
1039,852,148,1,21/04/2023
1040,1745,46,1,31/08/2023
1041,1939,158,2,07/08/2024
1042,871,39,1,14/02/2023
1043,635,40,2,29/09/2024
1044,669,179,2,22/10/2023
1045,1294,2,3,05/05/2024
1046,3089,193,4,30/01/2024
1047,269,156,3,14/03/2024
1048,861,51,3,27/11/2023
1049,482,120,1,27/07/2024
1050,3291,8,1,06/10/2024
1051,3391,31,4,07/10/2023
1052,1262,39,1,15/11/2023
1053,2333,188,4,19/12/2023
1054,103,83,4,03/09/2023
1055,3795,144,4,25/08/2024
1056,4888,23,1,01/08/2024
1057,4335,139,3,15/07/2024
1058,2693,121,2,11/06/2023
1059,3672,182,2,03/03/2023
1060,882,69,3,29/06/2023
1061,2236,12,2,17/05/2023
1062,4984,36,3,14/08/2024
1063,3035,57,4,11/05/2024
1064,4890,154,1,15/03/2023
1065,2578,92,3,30/10/2023
1066,676,194,3,09/12/2023
1067,2440,90,1,19/07/2023
1068,1682,4,4,29/01/2024
1069,1277,144,1,23/12/2024
1070,4768,22,1,12/07/2023
1071,3248,192,4,21/04/2024
1072,4935,107,2,18/06/2024
1073,3649,70,3,12/01/2024
1074,1313,139,2,20/10/2023
1075,1074,170,2,30/07/2024
1076,4100,85,3,13/10/2024
1077,1655,39,4,06/07/2023
1078,3748,175,2,14/08/2023
1079,4089,150,4,12/05/2023
1080,1894,30,2,31/12/2023
1081,1286,158,4,20/07/2024
1082,535,161,1,22/04/2024
1083,3448,104,1,04/06/2024
1084,1380,158,1,06/03/2024
1085,646,165,2,17/10/2023
1086,24,53,4,07/03/2024
1087,4653,158,4,28/07/2024
1088,4452,154,2,01/03/2024
1089,4966,134,4,29/11/2024
1090,4671,54,1,23/10/2023
1091,4125,184,3,10/11/2024
1092,365,132,1,17/11/2024
1093,2656,79,3,16/06/2024
1094,409,36,3,10/02/2024
1095,1315,63,2,26/06/2024
1096,219,131,4,15/01/2024
1097,4704,57,1,02/07/2024
1098,1540,80,3,15/09/2024
1099,3434,16,2,17/10/2023
1100,4954,168,4,03/06/2023
1101,1603,181,2,23/08/2024
1102,2705,120,2,15/12/2024
1103,3649,134,1,29/01/2024
1104,1106,149,2,27/08/2023
1105,3412,9,2,24/06/2023
1106,2489,191,4,17/04/2024
1107,617,171,3,14/11/2023
1108,4322,200,3,29/11/2023
1109,2419,28,3,19/03/2023
1110,28,45,3,22/07/2023
1111,3056,58,1,17/10/2024
1112,16,29,2,15/02/2023
1113,3349,95,3,25/05/2024
1114,333,121,4,11/10/2024
1115,4579,182,1,09/06/2023
1116,4662,57,3,10/10/2023
1117,2162,33,4,30/07/2023
1118,2086,198,4,23/10/2024
1119,4550,192,4,14/05/2023
1120,3954,108,4,10/06/2023
1121,2790,132,1,04/06/2024
1122,4262,16,2,06/10/2023
1123,2253,131,2,06/04/2023
1124,4974,89,4,27/08/2024
1125,245,191,3,09/08/2024
1126,1895,81,2,18/02/2023
1127,1357,150,2,26/01/2023
1128,943,82,3,02/11/2023
1129,3468,96,3,11/04/2023
1130,3193,146,1,08/07/2023
1131,1746,57,1,22/07/2024
1132,4506,153,1,28/07/2024
1133,2358,28,4,23/07/2024
1134,3880,168,4,09/12/2023
1135,3778,151,2,14/05/2024
1136,2116,136,1,17/10/2023
1137,2268,141,4,09/05/2024
1138,2268,172,2,30/07/2024
1139,1497,121,1,04/12/2024
1140,2797,47,2,27/10/2024
1141,4482,10,4,24/07/2023
1142,930,41,1,21/09/2024
1143,3325,195,2,18/09/2024
1144,4501,74,3,04/03/2023
1145,4588,177,2,13/01/2023
1146,357,192,3,06/03/2024
1147,4311,15,3,02/11/2023
1148,4065,189,2,05/08/2024
1149,3842,74,2,17/07/2024
1150,3931,52,3,23/05/2024
1151,4848,174,1,07/11/2024
1152,827,59,3,28/04/2023
1153,666,176,1,09/12/2023
1154,2029,118,3,08/10/2024
1155,3692,39,3,16/08/2023
1156,2583,126,4,08/08/2023
1157,554,42,3,18/05/2024
1158,328,51,2,08/12/2024
1159,1189,50,2,27/03/2024
1160,150,92,4,22/07/2024
1161,4753,105,4,29/07/2024
1162,2854,66,2,20/08/2024
1163,1937,169,4,23/03/2023
1164,4389,58,3,18/03/2024
1165,2737,127,3,11/09/2024
1166,957,4,2,13/01/2024
1167,3249,177,2,15/03/2024
1168,416,131,2,10/10/2024
1169,3455,32,2,21/08/2023
1170,2646,175,3,02/01/2023
1171,3775,62,1,13/04/2024
1172,85,144,2,26/05/2023
1173,1936,196,4,03/12/2023
1174,1417,18,3,05/04/2024
1175,1071,134,4,31/07/2023
1176,3413,106,1,15/04/2024
1177,1522,65,2,02/02/2024
1178,1502,80,3,15/01/2023
1179,4092,37,4,25/07/2024
1180,2474,73,4,06/09/2023
1181,736,191,4,27/10/2024
1182,2839,81,4,02/04/2024
1183,2563,100,2,24/08/2023
1184,3907,59,3,29/10/2023
1185,1273,95,4,26/03/2024
1186,4837,162,3,17/10/2024
1187,1863,37,3,22/06/2024
1188,4227,162,1,18/10/2024
1189,1764,173,1,20/07/2023
1190,4419,101,4,19/09/2023
1191,823,129,2,12/12/2024
1192,543,53,2,07/03/2023
1193,2766,62,2,20/09/2024
1194,2079,143,4,20/09/2024
1195,885,51,2,19/05/2023
1196,4287,14,3,17/10/2023
1197,3650,108,3,17/09/2023
1198,4511,98,1,13/06/2024
1199,3572,59,3,23/03/2023
1200,3934,180,4,11/11/2023
1201,3667,1,2,16/02/2023
1202,1722,145,4,14/11/2023
1203,375,56,3,14/03/2024
1204,558,133,1,05/12/2023
1205,1281,145,3,28/03/2024
1206,3424,18,1,23/07/2024
1207,1129,89,4,23/10/2023
1208,1361,55,4,22/02/2023
1209,3598,47,4,05/01/2023
1210,1101,177,4,29/12/2023
1211,1535,151,4,18/08/2023
1212,2626,104,1,04/03/2024
1213,4128,21,3,27/11/2024
1214,1632,157,1,16/12/2024
1215,58,188,4,13/07/2023
1216,1128,174,3,27/08/2024
1217,312,100,4,05/10/2023
1218,3718,10,1,04/06/2024
1219,2002,84,4,19/04/2024
1220,2738,53,3,04/06/2024
1221,3878,127,1,13/06/2024
1222,2283,135,2,16/12/2024
1223,3184,30,2,06/07/2024
1224,1432,93,3,27/08/2024
1225,3126,55,1,19/03/2023
1226,4898,65,1,04/04/2024
1227,4335,21,2,07/01/2024
1228,1776,7,2,14/07/2023
1229,1319,44,3,26/09/2024
1230,4208,68,1,21/03/2024
1231,3160,103,1,22/02/2023
1232,1329,143,3,20/11/2023
1233,4386,98,1,03/03/2024
1234,3975,2,2,26/04/2024
1235,4678,101,1,21/06/2023
1236,4466,131,1,18/06/2024
1237,220,176,1,30/05/2023
1238,3303,196,4,09/07/2024
1239,2867,47,1,02/09/2023
1240,1897,171,2,28/10/2024
1241,4445,100,4,26/07/2024
1242,2303,27,1,16/02/2024
1243,4548,132,3,30/10/2023
1244,4185,36,1,12/12/2024
1245,4967,83,3,09/11/2024
1246,3727,98,4,27/03/2024
1247,2043,80,3,13/04/2024
1248,523,180,3,01/05/2023
1249,2708,173,1,15/09/2023
1250,2999,51,2,01/11/2024
1251,3922,86,4,01/03/2024
1252,910,160,3,06/08/2024
1253,4538,2,3,29/06/2023
1254,4134,17,1,14/12/2024
1255,1881,23,2,20/07/2023
1256,3280,172,4,17/10/2024
1257,4306,46,2,11/02/2023
1258,2561,140,3,19/02/2023
1259,3073,54,1,12/08/2023
1260,3827,13,1,05/12/2023
1261,4477,196,4,01/03/2023
1262,2876,71,1,16/02/2024
1263,2907,194,3,27/07/2024
1264,4490,15,3,20/02/2023
1265,4492,62,1,12/10/2023
1266,545,152,3,07/06/2024
1267,3098,70,4,01/10/2023
1268,3626,189,2,06/04/2023
1269,3506,71,1,27/12/2024
1270,1085,200,1,04/09/2023
1271,553,131,1,27/03/2023
1272,1154,157,2,06/10/2024
1273,3939,21,1,19/07/2023
1274,2246,54,2,19/10/2023
1275,1687,134,4,16/07/2024
1276,694,121,4,28/07/2023
1277,3791,11,1,18/07/2023
1278,498,198,1,23/05/2024
1279,2096,155,3,03/03/2024
1280,613,125,3,24/08/2023
1281,3968,188,3,26/02/2024
1282,376,72,2,25/06/2024
1283,806,109,2,27/08/2023
1284,921,27,2,30/10/2024
1285,4971,160,2,04/02/2023
1286,3605,93,1,26/04/2024
1287,1444,33,2,13/12/2023
1288,1546,5,2,18/05/2024
1289,1211,9,3,13/03/2023
1290,2081,141,3,09/06/2023
1291,4688,94,3,19/07/2024
1292,2149,118,3,24/11/2023
1293,1509,89,2,23/10/2023
1294,914,134,4,14/03/2023
1295,2781,103,2,01/12/2023
1296,390,74,2,19/03/2024
1297,4050,164,3,23/07/2023
1298,4256,125,4,14/07/2023
1299,4988,178,1,24/10/2024
1300,3626,189,1,17/05/2024
1301,1071,48,3,31/01/2024
1302,4792,83,1,13/07/2023
1303,4854,11,3,16/02/2024
1304,2571,145,1,16/01/2023
1305,3738,130,3,16/07/2023
1306,2780,7,3,20/04/2024
1307,339,105,1,19/10/2023
1308,1977,57,1,01/08/2024
1309,3437,31,1,04/04/2024
1310,795,121,4,30/01/2024
1311,1723,187,2,10/10/2024
1312,3220,174,2,24/10/2024
1313,899,81,4,18/11/2023
1314,103,79,4,02/08/2023
1315,2860,135,4,14/06/2024
1316,4189,94,3,08/09/2024
1317,1448,142,2,09/08/2023
1318,4215,95,2,17/06/2023
1319,2033,9,1,25/06/2023
1320,4033,9,1,18/09/2023
1321,3061,113,2,10/12/2024
1322,1535,122,3,18/03/2024
1323,2848,130,2,03/05/2024
1324,3210,108,1,28/03/2024
1325,4571,86,3,20/04/2023
1326,3464,16,3,09/07/2024
1327,435,2,2,27/01/2023
1328,1258,198,2,23/05/2023
1329,55,151,4,22/02/2024
1330,931,126,2,18/07/2024
1331,2800,118,1,22/06/2024
1332,312,156,3,08/02/2024
1333,957,128,3,19/08/2024
1334,4084,43,3,24/10/2024
1335,4853,63,2,02/01/2023
1336,2513,125,1,04/10/2024
1337,1264,145,3,20/05/2024
1338,2748,164,2,01/06/2023
1339,2783,19,3,02/07/2024
1340,1094,133,1,25/01/2023
1341,2787,23,2,12/05/2023
1342,2816,108,3,12/05/2023
1343,3764,19,3,22/02/2023
1344,4036,128,1,23/11/2023
1345,4840,129,1,25/05/2023
1346,2324,155,1,23/12/2024
1347,233,43,2,18/07/2024
1348,2102,25,1,05/05/2023
1349,4353,182,1,16/04/2023
1350,2029,6,4,29/03/2023
1351,1930,81,3,08/04/2024
1352,1459,76,1,17/11/2023
1353,1649,25,4,02/08/2023
1354,408,119,3,12/06/2024
1355,3341,122,4,08/06/2024
1356,1978,174,1,30/07/2023
1357,2414,103,2,23/07/2023
1358,4938,59,3,24/08/2024
1359,1761,119,4,11/07/2024
1360,3598,55,4,22/08/2023
1361,1379,152,4,11/03/2024
1362,621,75,1,10/05/2024
1363,930,152,3,04/08/2024
1364,975,131,3,17/02/2024
1365,4488,168,4,22/10/2023
1366,4448,148,2,18/11/2023
1367,2854,87,3,09/05/2023
1368,1690,197,3,11/08/2024
1369,4672,124,1,25/10/2024
1370,4619,77,4,02/09/2023
1371,726,198,1,31/07/2023
1372,162,194,2,02/12/2024
1373,659,93,4,25/09/2024
1374,2898,197,2,01/07/2023
1375,4620,79,2,05/02/2023
1376,4100,8,1,23/02/2024
1377,2543,98,4,05/02/2023
1378,1579,117,3,07/08/2023
1379,3995,55,4,14/02/2023
1380,1075,37,1,03/08/2023
1381,3206,90,3,27/08/2023
1382,4045,200,2,02/04/2024
1383,3434,14,3,08/03/2024
1384,878,176,4,16/10/2024
1385,1092,89,1,13/05/2024
1386,3060,67,4,16/10/2024
1387,1675,160,4,07/08/2024
1388,1609,164,2,15/03/2023
1389,2827,133,1,17/11/2023
1390,1218,79,4,11/01/2023
1391,3053,122,3,01/10/2023
1392,314,18,3,29/06/2024
1393,730,11,2,06/09/2023
1394,4040,74,1,10/08/2023
1395,384,132,1,23/01/2024
1396,1813,126,4,10/04/2024
1397,2325,148,4,26/06/2023
1398,3430,133,2,19/10/2023
1399,2746,191,3,17/06/2023
1400,1865,182,3,01/10/2023
1401,3292,193,2,08/12/2024
1402,4847,110,4,14/07/2024
1403,228,141,3,27/04/2024
1404,2065,73,2,25/09/2023
1405,12,3,4,21/01/2023
1406,1523,2,1,08/09/2023
1407,692,140,4,19/08/2024
1408,3706,88,3,12/01/2023
1409,1740,56,2,26/06/2023
1410,1526,58,2,01/09/2023
1411,70,180,3,01/11/2024
1412,2249,143,2,07/07/2023
1413,3124,1,2,24/05/2023
1414,4725,200,2,27/11/2023
1415,3331,113,1,02/09/2024
1416,1288,71,2,04/06/2023
1417,576,102,4,04/02/2024
1418,2173,45,2,21/12/2023
1419,4955,144,4,25/07/2024
1420,745,123,4,11/08/2023
1421,2528,17,1,23/05/2023
1422,3074,30,3,05/09/2024
1423,4211,37,2,23/01/2023
1424,4577,18,2,12/02/2023
1425,1025,11,4,23/09/2023
1426,942,60,1,16/01/2024
1427,768,187,2,23/08/2023
1428,2439,198,1,11/05/2023
1429,834,154,4,11/06/2024
1430,2191,80,1,20/08/2023
1431,628,38,1,14/09/2024
1432,377,137,3,19/11/2023
1433,3887,46,3,25/02/2024
1434,90,172,4,20/07/2023
1435,2856,42,4,15/02/2023
1436,1066,197,4,31/10/2024
1437,1059,23,4,20/02/2024
1438,3060,106,1,28/04/2023
1439,4073,34,4,20/10/2024
1440,2601,150,1,29/07/2024
1441,4220,197,3,03/04/2024
1442,2105,193,4,14/06/2024
1443,2854,154,3,15/09/2023
1444,2656,55,2,22/04/2023
1445,1516,15,2,31/07/2024
1446,3018,194,1,07/10/2024
1447,4148,181,3,25/07/2024
1448,1574,79,3,26/07/2024
1449,2537,11,2,22/03/2023
1450,3927,58,4,07/05/2024
1451,2053,42,1,23/03/2024
1452,3797,81,4,08/06/2024
1453,632,197,3,21/09/2023
1454,1862,161,3,29/12/2024
1455,3953,172,3,23/03/2024
1456,1233,89,1,27/07/2023
1457,2265,135,1,29/08/2024
1458,2048,117,3,21/09/2024
1459,536,52,1,16/06/2023
1460,3534,13,4,30/03/2024
1461,4826,32,2,26/06/2024
1462,3098,39,2,25/04/2023
1463,1276,78,2,14/07/2024
1464,3074,63,1,02/05/2024
1465,1026,20,2,11/12/2024
1466,2052,16,3,18/09/2024
1467,3622,158,3,28/01/2023
1468,4564,105,1,30/12/2024
1469,201,147,2,26/08/2024
1470,4404,101,1,14/10/2024
1471,3324,74,4,08/10/2023
1472,3359,72,4,05/12/2024
1473,2972,78,4,18/12/2023
1474,4979,158,1,29/12/2024
1475,586,106,4,14/08/2024
1476,3346,162,4,10/10/2024
1477,3855,167,1,10/11/2024
1478,4605,49,3,30/10/2024
1479,3425,101,1,01/09/2024
1480,4101,120,3,12/11/2023
1481,360,133,4,13/09/2023
1482,3670,105,1,28/10/2024
1483,4310,43,2,18/11/2023
1484,3478,47,3,13/08/2023
1485,4659,187,1,13/06/2023
1486,2813,197,2,16/01/2023
1487,45,145,1,21/07/2024
1488,2751,19,2,06/04/2023
1489,634,174,3,20/02/2023
1490,1211,117,3,31/08/2024
1491,1750,56,1,06/10/2024
1492,3242,154,4,02/09/2024
1493,2769,194,1,15/09/2024
1494,594,142,1,10/11/2024
1495,1425,180,2,10/06/2023
1496,1927,92,4,08/07/2023
1497,857,132,3,29/07/2024
1498,552,131,1,26/08/2024
1499,4139,79,2,11/09/2024
1500,2889,150,2,10/10/2023
1501,4275,112,3,28/04/2023
1502,1481,50,4,19/01/2024
1503,607,192,3,16/06/2024
1504,672,10,4,23/02/2024
1505,3316,184,1,05/07/2024
1506,17,98,3,26/07/2023
1507,2874,16,1,23/09/2023
1508,2595,37,3,15/06/2024
1509,2485,100,4,15/04/2024
1510,616,183,4,03/02/2024
1511,3206,22,2,05/09/2024
1512,2850,122,3,27/12/2023
1513,4408,32,2,05/05/2023
1514,3808,172,2,24/11/2023
1515,2073,81,2,23/05/2024
1516,525,73,1,09/05/2024
1517,3174,180,2,15/07/2024
1518,1474,33,4,01/12/2024
1519,2426,120,1,08/02/2023
1520,4984,97,2,11/03/2023
1521,3275,130,2,04/09/2023
1522,3339,14,1,25/05/2023
1523,2008,101,3,21/09/2023
1524,4558,61,4,04/01/2023
1525,2413,65,1,09/07/2024
1526,2152,86,2,02/06/2024
1527,3183,30,4,27/02/2024
1528,428,27,4,09/05/2023
1529,4565,64,1,03/12/2024
1530,1015,33,1,21/01/2023
1531,1605,53,4,02/11/2023
1532,870,80,3,24/02/2023
1533,2728,138,1,18/10/2023
1534,2853,155,3,09/07/2023
1535,886,165,1,12/10/2024
1536,2609,130,1,09/05/2023
1537,1274,94,3,20/07/2024
1538,4427,110,3,22/08/2023
1539,1956,43,1,21/08/2024
1540,587,147,3,23/09/2024
1541,201,115,1,17/10/2024
1542,4550,99,4,06/12/2024
1543,3618,11,4,19/05/2024
1544,826,52,4,06/08/2024
1545,111,126,1,11/06/2023
1546,2912,122,3,28/04/2024
1547,3900,32,2,09/07/2024
1548,908,80,2,21/11/2023
1549,3716,29,2,16/10/2024
1550,3690,36,2,23/09/2023
1551,555,175,4,23/08/2023
1552,1904,88,3,01/03/2024
1553,107,171,1,13/05/2024
1554,3337,112,4,31/01/2024
1555,2535,52,4,02/08/2024
1556,2227,53,2,07/02/2023
1557,3294,68,1,25/11/2024
1558,1394,133,4,12/08/2023
1559,2685,83,3,15/06/2024
1560,2836,176,3,10/10/2024
1561,167,115,2,11/11/2023
1562,2711,152,4,14/03/2024
1563,3625,124,1,24/07/2024
1564,2348,126,3,13/10/2023
1565,1405,112,2,19/03/2024
1566,1526,1,1,04/01/2024
1567,4410,99,4,28/10/2024
1568,4912,2,2,03/05/2024
1569,4839,138,4,22/09/2024
1570,2775,191,1,03/05/2024
1571,826,59,4,06/01/2023
1572,1125,6,1,24/09/2024
1573,569,104,4,13/12/2023
1574,1959,83,4,08/12/2024
1575,3740,176,1,28/02/2024
1576,2110,164,3,12/09/2023
1577,4465,48,2,25/12/2023
1578,4190,157,1,06/03/2024
1579,4095,120,1,19/11/2024
1580,2931,169,2,10/04/2023
1581,764,88,4,09/01/2024
1582,3361,128,3,27/03/2024
1583,3451,73,2,12/08/2024
1584,2148,32,1,17/06/2024
1585,3396,104,1,07/04/2023
1586,4425,5,2,16/12/2024
1587,3720,85,4,22/09/2023
1588,4802,17,2,19/01/2023
1589,221,24,3,01/08/2023
1590,1862,128,1,29/05/2024
1591,2615,91,1,09/12/2024
1592,1022,112,2,07/11/2023
1593,110,82,2,11/01/2023
1594,4245,86,1,05/12/2023
1595,3849,6,1,29/11/2024
1596,699,28,3,14/08/2023
1597,108,106,4,09/06/2024
1598,389,148,1,26/11/2023
1599,425,121,4,03/10/2024
1600,2495,147,1,31/10/2024
1601,2966,8,4,01/07/2023
1602,2704,18,2,08/12/2024
1603,2000,37,3,08/12/2024
1604,3576,189,1,13/05/2023
1605,1528,173,4,11/06/2024
1606,4054,38,2,10/11/2024
1607,2027,2,1,31/01/2024
1608,2369,183,1,28/08/2023
1609,2767,143,3,20/03/2024
1610,1856,59,4,17/09/2023
1611,447,75,1,05/05/2023
1612,1598,133,2,03/04/2023
1613,210,106,1,17/02/2024
1614,849,148,4,21/04/2024
1615,1652,82,2,26/02/2024
1616,1917,140,4,24/07/2023
1617,3530,185,1,19/01/2024
1618,1919,113,2,26/09/2024
1619,577,81,2,24/03/2024
1620,689,68,4,07/10/2024
1621,790,19,1,06/01/2024
1622,1356,87,2,19/05/2023
1623,1688,27,2,06/01/2023
1624,350,116,1,06/01/2023
1625,2718,181,4,29/05/2024
1626,3540,170,4,06/12/2023
1627,4522,116,1,05/09/2024
1628,4423,45,4,18/08/2024
1629,1130,78,1,11/07/2024
1630,4351,68,3,18/03/2024
1631,4540,196,2,02/02/2024
1632,4209,152,4,29/07/2024
1633,4785,87,2,11/05/2023
1634,991,36,3,09/07/2024
1635,1874,133,3,21/01/2024
1636,4142,27,2,24/11/2023
1637,4853,165,1,02/02/2024
1638,1377,27,4,20/06/2023
1639,1227,95,4,17/09/2023
1640,564,76,3,04/10/2023
1641,2888,175,3,20/01/2023
1642,1341,192,1,10/11/2023
1643,3738,134,1,27/01/2023
1644,1438,76,2,24/09/2023
1645,95,184,4,16/02/2023
1646,3297,128,1,03/10/2024
1647,949,142,4,31/05/2024
1648,4649,22,3,11/02/2023
1649,2693,183,2,16/02/2023
1650,4162,75,2,14/02/2024
1651,3282,104,2,29/03/2023
1652,1498,52,1,18/02/2024
1653,4761,103,1,31/10/2024
1654,2732,184,1,24/02/2024
1655,2744,102,1,26/06/2023
1656,4276,121,3,16/06/2024
1657,2882,77,3,02/09/2023
1658,202,6,4,29/08/2024
1659,1499,148,2,13/05/2024
1660,3087,54,3,16/08/2023
1661,3114,2,4,29/05/2023
1662,2591,72,4,11/11/2024
1663,1949,158,1,24/05/2024
1664,3605,91,4,29/06/2023
1665,3964,128,4,24/08/2023
1666,694,182,1,13/09/2024
1667,1720,132,3,04/07/2024
1668,3934,199,3,16/07/2023
1669,3733,175,3,16/04/2023
1670,2660,88,1,19/06/2023
1671,1722,96,4,25/11/2024
1672,4052,147,1,06/05/2024
1673,2292,42,4,05/03/2023
1674,4200,99,2,04/06/2023
1675,2699,170,2,27/05/2023
1676,3375,51,2,15/06/2023
1677,1011,3,3,17/06/2023
1678,1042,37,3,09/01/2024
1679,1558,22,1,15/05/2023
1680,1208,161,3,22/10/2024
1681,1681,103,1,29/01/2023
1682,3622,98,1,10/01/2024
1683,3353,177,3,21/05/2023
1684,1679,87,3,06/11/2023
1685,3597,182,1,21/10/2023
1686,2746,62,1,10/11/2024
1687,3546,35,1,18/10/2023
1688,2994,29,4,10/03/2024
1689,781,66,3,03/07/2023
1690,946,125,1,08/11/2024
1691,3429,50,2,04/07/2024
1692,3099,14,1,30/10/2024
